"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","EN","EN.Overdose","DLT_pts","duration"
52,"ours1.s2",0.87,1.01,0.84,0.42,0.09,3.23,0.51,0,4.85
52,"ours1.total",9.33,12.11,9.33,4.15,1.11,36.03,5.26,5.92,44.47
52,"ours2.s1",8.64,11.19,8.38,3.69,1.03,32.93,4.72,0,40.45
52,"ours2.s2",0.74,0.91,0.74,0.43,0.08,2.9,0.51,0,4.42
52,"ours2.total",9.38,12.1,9.12,4.12,1.11,35.83,5.23,5.86,44.87
52,"ours3.s1",8.55,11.23,8.43,3.67,1.05,32.93,4.72,0,40.34
52,"ours3.s2",0,0,0,0,0,0,0,0,0
52,"ours3.total",8.55,11.23,8.43,3.67,1.05,32.93,4.72,5.89,40.34
52,"titeet",6.4,12.7,7.6,2.7,0.7,30.1,3.4,5.3,38.51
52,"tite12",5,7.4,6.2,4.3,2.2,25.1,6.5,5.2,32.46
52,"bfet",6.56,10.43,9.1,4.72,1.65,32.46,6.37,6.31,38
25,"ours0.s1",8.24,10.79,9.97,4.58,1.15,34.73,5.73,0,48.73
25,"ours0.s2",0.05,0.14,0.53,0.48,0.09,1.28,0.56,0,2.1
25,"ours0.total",8.29,10.93,10.49,5.06,1.24,36.01,6.29,5.97,50.84
25,"bf.s1",7.16,10.91,10.15,4.8,1.1,34.13,5.9,0,48.85
25,"bf.s2",0,0,0,0,0,0,0,0,0
25,"bf.total",7.16,10.91,10.15,4.8,1.1,34.13,5.9,6.01,48.85
25,"ours1.s1",7.59,9.71,9.4,4.6,1.3,32.59,5.89,0,39.81
25,"ours1.s2",0.64,0.81,1,0.69,0.12,3.27,0.81,0,4.94
25,"ours1.total",8.23,10.52,10.41,5.29,1.42,35.86,6.71,5.76,44.75
25,"ours2.s1",7.71,9.93,9.53,4.46,1.19,32.82,5.65,0,40.86
25,"ours2.s2",0.47,0.73,0.91,0.69,0.13,2.93,0.83,0,4.39
25,"ours2.total",8.18,10.65,10.44,5.15,1.32,35.75,6.47,5.72,45.24
25,"ours3.s1",7.65,9.84,9.51,4.62,1.31,32.92,5.92,0,40.77
25,"ours3.s2",0,0,0,0,0,0,0,0,0
25,"ours3.total",7.65,9.84,9.51,4.62,1.31,32.92,5.92,5.76,40.77
25,"titeet",5.5,8.4,10.9,4,1.1,29.9,5.1,5.5,38.85
25,"tite12",4.9,5.6,7.4,5.2,2.7,25.8,7.9,5.5,33.65
25,"bfet",5.76,8.29,9.96,5.66,1.95,31.61,7.61,6.07,38.1
55,"ours0.s1",8.27,10.79,10.05,4.64,1.16,34.91,5.8,0,48.97
55,"ours0.s2",0.05,0.15,0.55,0.47,0.1,1.32,0.57,0,2.11
55,"ours0.total",8.32,10.94,10.6,5.1,1.27,36.23,6.37,5.96,51.08
55,"bf.s1",7.16,10.92,10.15,4.8,1.1,34.13,5.9,0,48.88
55,"bf.s2",0,0,0,0,0,0,0,0,0
55,"bf.total",7.16,10.92,10.15,4.8,1.1,34.13,5.9,6.01,48.88
55,"ours1.s1",7.55,9.79,9.36,4.51,1.3,32.51,5.81,0,39.83
55,"ours1.s2",0.63,0.86,0.97,0.72,0.13,3.31,0.86,0,4.96
55,"ours1.total",8.18,10.65,10.33,5.24,1.43,35.83,6.67,5.73,44.78
55,"ours2.s1",7.7,9.94,9.62,4.45,1.18,32.88,5.62,0,40.91
55,"ours2.s2",0.46,0.74,0.91,0.68,0.14,2.93,0.82,0,4.45
55,"ours2.total",8.16,10.67,10.53,5.13,1.31,35.8,6.45,5.72,45.36
55,"ours3.s1",7.65,9.84,9.5,4.62,1.31,32.91,5.93,0,40.78
55,"ours3.s2",0,0,0,0,0,0,0,0,0
55,"ours3.total",7.65,9.84,9.5,4.62,1.31,32.91,5.93,5.75,40.78
55,"titeet",5.6,8.4,10.8,4.1,1,29.9,5.1,5.5,39.07
55,"tite12",4.9,5.5,7.5,5.2,2.7,25.8,7.9,5.5,33.96
55,"bfet",5.79,8.26,9.96,5.66,1.96,31.63,7.62,6.08,38.1
62,"ours0.s1",9.13,11.61,8.55,3.7,0.97,33.96,4.67,0,45.22
62,"ours0.s2",0.27,0.36,0.55,0.28,0.07,1.54,0.35,0,2.59
62,"ours0.total",9.4,11.97,9.1,3.98,1.04,35.5,5.02,5.99,47.81
62,"bf.s1",8.17,11.79,8.88,3.7,0.9,33.45,4.61,0,45.23
62,"bf.s2",0,0,0,0,0,0,0,0,0
62,"bf.total",8.17,11.79,8.88,3.7,0.9,33.45,4.61,6.05,45.23
62,"ours1.s1",6.93,9.65,8.02,3.67,1.11,29.38,4.78,0,32.82
62,"ours1.s2",2.41,2.1,1.02,0.41,0.09,6.03,0.5,0,8.19
62,"ours1.total",9.34,11.74,9.04,4.08,1.2,35.41,5.28,5.53,41.01
62,"ours2.s1",6.98,9.79,8.11,3.6,1,29.47,4.6,0,33.25
62,"ours2.s2",2.17,1.98,0.95,0.45,0.08,5.63,0.53,0,7.69
62,"ours2.total",9.15,11.76,9.06,4.05,1.08,35.1,5.13,5.47,40.94
62,"ours3.s1",7.01,9.83,8.02,3.66,1.1,29.61,4.76,0,33.41
62,"ours3.s2",0,0,0,0,0,0,0,0,0
62,"ours3.total",7.01,9.83,8.02,3.66,1.1,29.61,4.76,5.5,33.41
62,"titeet",6.8,12.8,7.3,2.5,0.5,29.9,3,5.2,37.72
62,"tite12",5,7.6,6.3,4.2,2.1,25.2,6.3,5.2,31.86
62,"bfet",6.36,10.07,9.2,4.95,1.83,32.42,6.78,6.54,34.8
4,"ours0.s1",4.79,5.38,6.1,8.68,8.61,33.56,-1,0,35.61
4,"ours0.s2",0.47,1,1.54,2.07,0.72,5.8,-1,0,6.69
4,"ours0.total",5.26,6.37,7.65,10.75,9.33,39.36,-1,3.56,42.3
4,"bf.s1",3.59,4.57,6.17,9.09,8.53,31.95,-1,0,35.47
4,"bf.s2",0,0,0,0,0,0,-1,0,0
4,"bf.total",3.59,4.57,6.17,9.09,8.53,31.95,-1,3.57,35.47
4,"ours1.s1",4,4.4,5.33,7.81,8.51,30.05,-1,0,30.46
4,"ours1.s2",2.11,2.76,2.64,2.86,0.7,11.07,-1,0,11.96
4,"ours1.total",6.11,7.16,7.96,10.67,9.21,41.12,-1,3.43,42.42
4,"ours2.s1",4.2,4.64,5.41,7.87,8.52,30.64,-1,0,31.23
4,"ours2.s2",1.52,2.42,2.62,2.84,0.79,10.19,-1,0,11.26
4,"ours2.total",5.72,7.06,8.03,10.72,9.31,40.83,-1,3.4,42.49
4,"ours3.s1",4.18,4.61,5.39,7.93,8.5,30.63,-1,0,31.2
4,"ours3.s2",0,0,0,0,0,0,-1,0,0
4,"ours3.total",4.18,4.61,5.39,7.93,8.5,30.63,-1,3.44,31.2
4,"titeet",3.5,4.2,5.4,10.2,6.8,30.1,-1,3.1,31.72
4,"tite12",3.5,4,4.8,8.6,5.9,26.8,-1,2.8,27.99
4,"bfet",3.78,5.03,6.41,8.04,9.98,33.23,-1,3.85,34.2
44,"ours0.s1",5.35,6.38,7.25,9.73,8.47,37.18,-1,0,43.9
44,"ours0.s2",0.14,0.37,0.77,1.29,0.8,3.38,-1,0,4.68
44,"ours0.total",5.49,6.75,8.02,11.02,9.28,40.56,-1,3.73,48.59
44,"bf.s1",3.78,5.22,7.53,10.38,8.5,35.41,-1,0,43.92
44,"bf.s2",0,0,0,0,0,0,-1,0,0
44,"bf.total",3.78,5.22,7.53,10.38,8.5,35.41,-1,3.83,43.92
44,"ours1.s1",4.6,5.17,5.87,8.44,8.6,32.67,-1,0,35.69
44,"ours1.s2",0.87,1.8,2.34,2.53,0.74,8.28,-1,0,10.1
44,"ours1.total",5.48,6.97,8.2,10.96,9.34,40.95,-1,3.53,45.79
44,"ours2.s1",4.78,5.44,6.12,8.51,8.49,33.34,-1,0,36.7
44,"ours2.s2",0.68,1.43,2.14,2.45,0.84,7.54,-1,0,9.37
44,"ours2.total",5.46,6.87,8.26,10.96,9.33,40.88,-1,3.54,46.07
44,"ours3.s1",4.72,5.44,6.2,8.53,8.47,33.36,-1,0,36.68
44,"ours3.s2",0,0,0,0,0,0,-1,0,0
44,"ours3.total",4.72,5.44,6.2,8.53,8.47,33.36,-1,3.56,36.68
44,"titeet",3.5,4.3,5.4,9.9,6.9,30,-1,3.1,36.38
44,"tite12",3.5,4.1,5,8.5,6,27.1,-1,2.7,32.02
44,"bfet",3.82,4.96,6.24,8.29,9.78,33.1,-1,3.76,37.6
32,"ours0.s1",8.54,11.21,8.35,3.58,0.94,32.62,4.52,0,39.22
32,"ours0.s2",0.58,0.7,0.64,0.35,0.07,2.35,0.42,0,3.3
32,"ours0.total",9.12,11.91,8.99,3.93,1.02,34.97,4.94,5.82,42.52
32,"bf.s1",7.65,11.22,8.66,3.76,1,32.29,4.76,0,39.43
32,"bf.s2",0,0,0,0,0,0,0,0,0
32,"bf.total",7.65,11.22,8.66,3.76,1,32.29,4.76,5.91,39.43
32,"ours1.s1",6.74,9.59,7.94,3.62,1.1,28.98,4.72,0,31.06
32,"ours1.s2",2.63,2.17,1.01,0.41,0.1,6.32,0.51,0,7.73
32,"ours1.total",9.37,11.76,8.95,4.03,1.2,35.3,5.23,5.45,38.79
32,"ours2.s1",6.85,9.67,8.05,3.61,1.07,29.25,4.69,0,31.42
32,"ours2.s2",2.32,2.05,0.99,0.5,0.1,5.96,0.59,0,7.29
32,"ours2.total",9.17,11.72,9.04,4.11,1.17,35.21,5.28,5.45,38.72
32,"ours3.s1",6.85,9.7,8,3.66,1.12,29.34,4.78,0,31.6
32,"ours3.s2",0,0,0,0,0,0,0,0,0
32,"ours3.total",6.85,9.7,8,3.66,1.12,29.34,4.78,5.48,31.6
32,"titeet",6.7,13,7.3,2.5,0.5,30,3,5.2,34
32,"tite12",5.1,7.6,6.1,4.2,2.1,25.1,6.3,5.2,28.27
32,"bfet",6.37,10.09,9.22,4.93,1.83,32.46,6.76,6.54,33.9
12,"ours0.s1",8.86,11.49,8.43,3.66,0.96,33.39,4.62,0,40.95
12,"ours0.s2",0.39,0.55,0.61,0.3,0.06,1.92,0.36,0,2.74
12,"ours0.total",9.25,12.04,9.04,3.96,1.02,35.31,4.98,5.92,43.69
12,"bf.s1",7.85,11.55,8.82,3.79,0.96,32.97,4.75,0,41.03
12,"bf.s2",0,0,0,0,0,0,0,0,0
12,"bf.total",7.85,11.55,8.82,3.79,0.96,32.97,4.75,6.01,41.03
12,"ours1.s1",7.54,10.22,8.18,3.64,1.03,30.6,4.67,0,34.17
12,"ours1.s2",1.6,1.62,0.91,0.44,0.06,4.64,0.5,0,5.93
12,"ours1.total",9.14,11.84,9.09,4.08,1.09,35.24,5.17,5.63,40.11
12,"ours2.s1",7.77,10.34,8.12,3.69,1.07,30.99,4.77,0,35.08
12,"ours2.s2",1.43,1.49,0.92,0.45,0.08,4.36,0.53,0,5.64
12,"ours2.total",9.19,11.83,9.03,4.15,1.15,35.35,5.3,5.69,40.72
12,"ours3.s1",7.71,10.37,8.24,3.73,1.09,31.14,4.82,0,35.03
12,"ours3.s2",0,0,0,0,0,0,0,0,0
12,"ours3.total",7.71,10.37,8.24,3.73,1.09,31.14,4.82,5.69,35.03
12,"titeet",6.4,12.8,7.3,2.7,0.7,29.9,3.4,5.3,34.36
12,"tite12",5,7.5,6.2,4.2,2.1,25,6.3,5.2,28.46
12,"bfet",6.57,10.15,9.14,4.96,1.88,32.7,6.84,6.5,35.5
72,"ours0.s1",9.28,11.96,8.69,3.6,0.95,34.48,4.55,0,46.36
72,"ours0.s2",0.19,0.29,0.47,0.31,0.05,1.3,0.36,0,2.2
72,"ours0.total",9.46,12.25,9.16,3.91,1,35.79,4.91,6.05,48.57
72,"bf.s1",8.3,11.99,8.99,3.75,0.9,33.94,4.65,0,46.38
72,"bf.s2",0,0,0,0,0,0,0,0,0
72,"bf.total",8.3,11.99,8.99,3.75,0.9,33.94,4.65,6.12,46.38
72,"ours1.s1",7.65,10.24,8.07,3.69,1.06,30.71,4.75,0,35.44
72,"ours1.s2",1.6,1.6,0.93,0.41,0.08,4.61,0.49,0,6.55
72,"ours1.total",9.25,11.84,9,4.09,1.14,35.32,5.23,5.66,41.99
72,"ours2.s1",7.89,10.48,8.17,3.62,1.05,31.21,4.67,0,36.52
72,"ours2.s2",1.38,1.47,0.93,0.48,0.08,4.34,0.56,0,6.27
72,"ours2.total",9.27,11.95,9.1,4.1,1.13,35.55,5.23,5.66,42.79
72,"ours3.s1",7.78,10.43,8.24,3.69,1.06,31.2,4.75,0,36.35
72,"ours3.s2",0,0,0,0,0,0,0,0,0
72,"ours3.total",7.78,10.43,8.24,3.69,1.06,31.2,4.75,5.67,36.35
72,"titeet",6.6,12.7,7.4,2.6,0.6,29.9,3.2,5.2,38.09
72,"tite12",5,7.5,6.3,4.2,2.1,25.1,6.3,5.3,32.26
72,"bfet",6.56,10.11,9.1,4.95,1.88,32.61,6.83,6.5,36.4
91,"ours0.s1",12.4,9.84,4.21,1.1,0.26,27.81,5.57,0,17.81
91,"ours0.s2",0.3,0.25,0.19,0.07,0.01,0.83,0.28,0,0.61
91,"ours0.total",12.7,10.09,4.4,1.18,0.27,28.63,5.84,6.29,18.42
91,"bf.s1",11.8,9.99,4.41,1.1,0.22,27.52,5.73,0,17.63
91,"bf.s2",0,0,0,0,0,0,0,0,0
91,"bf.total",11.8,9.99,4.41,1.1,0.22,27.52,5.73,6.3,17.63
91,"ours1.s1",11.23,9.32,4.21,1.15,0.25,26.17,5.62,0,15.17
91,"ours1.s2",1.25,0.63,0.3,0.09,0.02,2.3,0.41,0,1.54
91,"ours1.total",12.48,9.95,4.52,1.24,0.27,28.46,6.03,6.08,16.71
91,"ours2.s1",11.44,9.27,4.11,1.11,0.25,26.18,5.47,0,15.45
91,"ours2.s2",1.06,0.62,0.28,0.12,0.02,2.09,0.41,0,1.43
91,"ours2.total",12.5,9.89,4.39,1.23,0.27,28.28,5.89,6.05,16.88
91,"ours3.s1",11.21,9.19,4.28,1.24,0.29,26.2,5.81,0,15.35
91,"ours3.s2",0,0,0,0,0,0,0,0,0
91,"ours3.total",11.21,9.19,4.28,1.24,0.29,26.2,5.81,6.04,15.35
91,"titeet",15.8,9.2,3.6,1,0.2,29.8,4.8,6.4,16.78
91,"tite12",8.2,6.6,4.3,2.5,1.1,22.7,7.9,5.9,12.91
91,"bfet",10.14,9.69,5.45,1.97,0.56,27.81,7.98,6.72,15.1
161,"ours0.s1",13.31,10.35,4.21,0.96,0.15,28.97,5.31,0,28.16
161,"ours0.s2",0.01,0.05,0.11,0.05,0.01,0.23,0.17,0,0.25
161,"ours0.total",13.31,10.4,4.32,1,0.15,29.2,5.48,6.51,28.41
161,"bf.s1",12.93,10.64,4.39,0.98,0.14,29.08,5.51,0,28.16
161,"bf.s2",0,0,0,0,0,0,0,0,0
161,"bf.total",12.93,10.64,4.39,0.98,0.14,29.08,5.51,6.56,28.16
161,"ours1.s1",12.6,9.97,4.37,1.07,0.19,28.2,5.64,0,21.03
161,"ours1.s2",0.28,0.25,0.19,0.09,0.03,0.84,0.31,0,0.99
161,"ours1.total",12.87,10.22,4.56,1.16,0.22,29.03,5.94,6.44,22.02
161,"ours2.s1",12.72,10.09,4.39,1.1,0.18,28.48,5.67,0,21.46
161,"ours2.s2",0.21,0.21,0.21,0.09,0.01,0.74,0.31,0,0.88
161,"ours2.total",12.93,10.3,4.6,1.19,0.19,29.21,5.98,6.45,22.33
161,"ours3.s1",12.65,9.96,4.35,1.15,0.23,28.33,5.73,0,21.39
161,"ours3.s2",0,0,0,0,0,0,0,0,0
161,"ours3.total",12.65,9.96,4.35,1.15,0.23,28.33,5.73,6.42,21.39
161,"titeet",15.4,9.5,3.7,1,0.2,29.8,4.9,6.5,23.76
161,"tite12",8,6.6,4.5,2.6,1.2,22.9,8.3,6.1,19.78
161,"bfet",10.82,9.64,5.01,1.61,0.4,27.48,7.02,6.34,18.2
77,"ours0.s1",11.15,11.62,8.57,3.66,0.88,35.88,4.54,0,46.15
77,"ours0.s2",0.27,0.35,0.34,0.24,0.05,1.26,0.29,0,2.15
77,"ours0.total",11.42,11.97,8.92,3.9,0.93,37.14,4.83,6.1,48.3
77,"bf.s1",9.96,12.2,9.03,3.76,0.88,35.82,4.64,0,46.16
77,"bf.s2",0,0,0,0,0,0,0,0,0
77,"bf.total",9.96,12.2,9.03,3.76,0.88,35.82,4.64,6.25,46.16
77,"ours1.s1",8.62,9.92,8.14,3.67,1.04,31.4,4.72,0,35.57
77,"ours1.s2",2.46,1.65,0.78,0.36,0.06,5.3,0.42,0,7.49
77,"ours1.total",11.08,11.56,8.92,4.03,1.1,36.69,5.13,5.65,43.06
77,"ours2.s1",8.99,10.04,8.09,3.62,1,31.73,4.62,0,36.27
77,"ours2.s2",2.07,1.51,0.77,0.36,0.05,4.76,0.41,0,6.86
77,"ours2.total",11.05,11.55,8.86,3.98,1.05,36.49,5.02,5.67,43.13
77,"ours3.s1",8.87,10.02,8.17,3.72,1.03,31.82,4.75,0,36.29
77,"ours3.s2",0,0,0,0,0,0,0,0,0
77,"ours3.total",8.87,10.02,8.17,3.72,1.03,31.82,4.75,5.69,36.29
77,"titeet",11.4,10.4,5.8,2,0.4,30,2.4,4.6,37.33
77,"tite12",7,6.4,5,3.5,1.8,23.7,5.3,4.5,29.86
77,"bfet",8.43,10.48,9.24,4.98,1.85,34.97,6.83,6.68,38.2
7,"ours0.s1",8.81,9.99,8.08,3.66,1.03,31.58,4.69,0,33.74
7,"ours0.s2",2.1,1.34,0.6,0.26,0.04,4.35,0.31,0,5.05
7,"ours0.total",10.91,11.34,8.68,3.93,1.07,35.93,5,5.63,38.8
7,"bf.s1",7.75,10.62,8.38,3.66,0.96,31.37,4.63,0,33.7
7,"bf.s2",0,0,0,0,0,0,0,0,0
7,"bf.total",7.75,10.62,8.38,3.66,0.96,31.37,4.63,5.75,33.7
7,"ours1.s1",6.99,9.32,7.87,3.69,1.16,29.04,4.85,0,29.61
7,"ours1.s2",3.99,2.17,0.91,0.37,0.06,7.5,0.42,0,8.33
7,"ours1.total",10.99,11.49,8.79,4.06,1.22,36.54,5.28,5.45,37.94
7,"ours2.s1",7.33,9.57,7.82,3.61,1.13,29.44,4.73,0,30.15
7,"ours2.s2",3.64,1.97,0.83,0.38,0.07,6.91,0.46,0,7.69
7,"ours2.total",10.97,11.55,8.65,3.99,1.2,36.35,5.19,5.45,37.84
7,"ours3.s1",7.21,9.47,8.01,3.69,1.09,29.46,4.77,0,30.29
7,"ours3.s2",0,0,0,0,0,0,0,0,0
7,"ours3.total",7.21,9.47,8.01,3.69,1.09,29.46,4.77,5.47,30.29
7,"titeet",11.4,10.3,6,1.9,0.4,30,2.3,4.5,30.98
7,"tite12",7,6.5,5,3.3,1.6,23.4,4.9,4.4,23.87
7,"bfet",8.16,10.51,9.31,4.96,1.84,34.79,6.8,6.72,35.2
46,"ours0.s1",5.86,7.42,8.92,9.06,4.43,35.7,4.43,0,43.7
46,"ours0.s2",0.17,0.41,0.72,1.17,0.56,3.03,0.56,0,4.16
46,"ours0.total",6.03,7.82,9.64,10.23,4.99,38.72,4.99,4.98,47.86
46,"bf.s1",4.35,6.65,9.43,9.36,4.34,34.12,4.34,0,43.49
46,"bf.s2",0,0,0,0,0,0,0,0,0
46,"bf.total",4.35,6.65,9.43,9.36,4.34,34.12,4.34,4.98,43.49
46,"ours1.s1",5.08,6.18,8.09,8.57,4.44,32.35,4.44,0,35.9
46,"ours1.s2",1.08,1.84,1.7,1.63,0.5,6.75,0.5,0,8.31
46,"ours1.total",6.16,8.02,9.78,10.2,4.94,39.1,4.94,4.7,44.21
46,"ours2.s1",5.23,6.48,8.24,8.46,4.42,32.84,4.42,0,36.64
46,"ours2.s2",0.76,1.47,1.49,1.61,0.56,5.89,0.56,0,7.45
46,"ours2.total",6,7.95,9.73,10.07,4.98,38.73,4.98,4.73,44.1
46,"ours3.s1",5.19,6.39,8.13,8.57,4.5,32.77,4.5,0,36.62
46,"ours3.s2",0,0,0,0,0,0,0,0,0
46,"ours3.total",5.19,6.39,8.13,8.57,4.5,32.77,4.5,4.72,36.62
46,"titeet",4,5.2,7.5,9.8,3.4,29.9,3.4,4.5,35.99
46,"tite12",4.1,4.8,5.5,7.9,4.9,27.2,4.9,4.3,32.11
46,"bfet",4.2,5.9,8.04,9.36,5.9,33.4,5.9,5.31,37.7
47,"ours0.s1",10.66,11.12,8.43,3.56,0.92,34.68,4.48,0,41.01
47,"ours0.s2",0.62,0.61,0.49,0.24,0.05,2.01,0.29,0,2.9
47,"ours0.total",11.28,11.72,8.92,3.8,0.97,36.69,4.77,5.93,43.9
47,"bf.s1",9.22,11.72,8.84,3.82,0.96,34.56,4.78,0,41.08
47,"bf.s2",0,0,0,0,0,0,0,0,0
47,"bf.total",9.22,11.72,8.84,3.82,0.96,34.56,4.78,6.1,41.08
47,"ours1.s1",8.5,9.93,8.12,3.65,1.06,31.27,4.72,0,34.18
47,"ours1.s2",2.63,1.66,0.81,0.32,0.05,5.47,0.37,0,6.94
47,"ours1.total",11.14,11.59,8.93,3.97,1.12,36.75,5.09,5.64,41.12
47,"ours2.s1",8.81,10.02,8.2,3.55,1,31.58,4.55,0,35.04
47,"ours2.s2",2.26,1.53,0.75,0.34,0.06,4.94,0.4,0,6.37
47,"ours2.total",11.07,11.55,8.95,3.88,1.06,36.52,4.95,5.64,41.41
47,"ours3.s1",8.79,9.96,8.17,3.75,1.07,31.74,4.82,0,35.05
47,"ours3.s2",0,0,0,0,0,0,0,0,0
47,"ours3.total",8.79,9.96,8.17,3.75,1.07,31.74,4.82,5.68,35.05
47,"titeet",11.4,10.3,5.9,1.9,0.4,29.9,2.3,4.6,34.31
47,"tite12",7,6.4,5,3.3,1.7,23.4,5,4.5,26.94
47,"bfet",8.42,10.48,9.24,4.96,1.83,34.93,6.79,6.67,37.3
22,"ours0.s1",9.47,12.33,8.88,3.65,0.87,35.2,4.52,0,48.44
22,"ours0.s2",0.09,0.19,0.43,0.3,0.07,1.07,0.37,0,1.81
22,"ours0.total",9.56,12.52,9.3,3.95,0.94,36.27,4.89,6.15,50.25
22,"bf.s1",8.49,12.27,9.16,3.76,0.87,34.54,4.63,0,48.17
22,"bf.s2",0,0,0,0,0,0,0,0,0
22,"bf.total",8.49,12.27,9.16,3.76,0.87,34.54,4.63,6.2,48.17
22,"ours1.s1",8.4,10.99,8.47,3.71,1.04,32.61,4.75,0,39.39
22,"ours1.s2",0.89,1.06,0.8,0.44,0.1,3.29,0.53,0,4.94
22,"ours1.total",9.29,12.05,9.26,4.15,1.14,35.89,5.28,5.88,44.33
22,"ours2.s1",8.48,11.21,8.45,3.66,1.01,32.81,4.67,0,40.28
22,"ours2.s2",0.77,0.9,0.76,0.41,0.08,2.91,0.48,0,4.45
22,"ours2.total",9.25,12.12,9.21,4.06,1.09,35.73,5.15,5.86,44.73
22,"ours3.s1",8.55,11.25,8.43,3.67,1.06,32.96,4.73,0,40.36
22,"ours3.s2",0,0,0,0,0,0,0,0,0
22,"ours3.total",8.55,11.25,8.43,3.67,1.06,32.96,4.73,5.88,40.36
22,"titeet",6.4,12.7,7.4,2.8,0.7,30,3.5,5.3,38.27
22,"tite12",5,7.4,6.1,4.3,2.2,25,6.5,5.2,32.21
22,"bfet",6.58,10.43,9.11,4.72,1.65,32.48,6.37,6.32,38
56,"ours0.s1",6.07,7.82,9.6,9.57,4.41,37.47,4.41,0,51.56
56,"ours0.s2",0.03,0.12,0.41,0.94,0.57,2.08,0.57,0,3.29
56,"ours0.total",6.1,7.94,10.01,10.51,4.98,39.55,4.98,5.12,54.85
56,"bf.s1",4.64,7.33,10.14,9.7,4.22,36.03,4.22,0,51.4
56,"bf.s2",0,0,0,0,0,0,0,0,0
56,"bf.total",4.64,7.33,10.14,9.7,4.22,36.03,4.22,5.16,51.4
56,"ours1.s1",5.55,6.92,8.64,8.88,4.39,34.38,4.39,0,41.65
56,"ours1.s2",0.45,0.93,1.25,1.5,0.55,4.68,0.55,0,6.74
56,"ours1.total",6,7.84,9.89,10.38,4.95,39.06,4.95,4.92,48.39
56,"ours2.s1",5.71,7.18,8.85,8.9,4.24,34.88,4.24,0,42.57
56,"ours2.s2",0.31,0.75,1.1,1.38,0.63,4.17,0.63,0,6.21
56,"ours2.total",6.02,7.93,9.95,10.28,4.87,39.05,4.87,4.9,48.78
56,"ours3.s1",5.6,7.12,8.75,8.94,4.47,34.87,4.47,0,42.63
56,"ours3.s2",0,0,0,0,0,0,0,0,0
56,"ours3.total",5.6,7.12,8.75,8.94,4.47,34.87,4.47,4.89,42.63
56,"titeet",4,5.2,7.3,9.8,3.7,30,3.7,4.6,40.76
56,"tite12",4,4.7,5.5,8,4.9,27.1,4.9,4.5,36.36
56,"bfet",4.2,5.91,7.89,9.49,5.74,33.24,5.74,5.19,41.4
76,"ours0.s1",6.01,7.68,9.36,9.36,4.4,36.82,4.4,0,50.14
76,"ours0.s2",0.05,0.17,0.54,1.05,0.55,2.36,0.55,0,3.71
76,"ours0.total",6.06,7.85,9.89,10.41,4.96,39.18,4.96,5.09,53.85
76,"bf.s1",4.6,7.18,9.87,9.51,4.26,35.42,4.26,0,50.06
76,"bf.s2",0,0,0,0,0,0,0,0,0
76,"bf.total",4.6,7.18,9.87,9.51,4.26,35.42,4.26,5.07,50.06
76,"ours1.s1",5.24,6.33,8.04,8.39,4.45,32.45,4.45,0,37.51
76,"ours1.s2",0.85,1.61,1.68,1.71,0.58,6.42,0.58,0,8.75
76,"ours1.total",6.09,7.94,9.73,10.09,5.02,38.88,5.02,4.69,46.26
76,"ours2.s1",5.38,6.54,8.29,8.45,4.28,32.94,4.28,0,38.34
76,"ours2.s2",0.75,1.35,1.5,1.69,0.59,5.89,0.59,0,8.22
76,"ours2.total",6.13,7.89,9.79,10.14,4.87,38.83,4.87,4.73,46.56
76,"ours3.s1",5.26,6.46,8.18,8.59,4.45,32.95,4.45,0,38.31
76,"ours3.s2",0,0,0,0,0,0,0,0,0
76,"ours3.total",5.26,6.46,8.18,8.59,4.45,32.95,4.45,4.74,38.31
76,"titeet",4,5.3,7.5,9.7,3.5,30,3.5,4.4,40.49
76,"tite12",4,4.7,5.6,8,5,27.3,5,4.5,36.34
76,"bfet",4.22,5.92,8.03,9.34,5.89,33.41,5.89,5.31,38.7
16,"ours0.s1",5.86,7.47,8.96,9.04,4.39,35.72,4.39,0,43.56
16,"ours0.s2",0.16,0.37,0.65,1.15,0.55,2.89,0.55,0,4.04
16,"ours0.total",6.01,7.84,9.61,10.19,4.95,38.61,4.95,4.96,47.6
16,"bf.s1",4.34,6.64,9.4,9.35,4.34,34.07,4.34,0,43.39
16,"bf.s2",0,0,0,0,0,0,0,0,0
16,"bf.total",4.34,6.64,9.4,9.35,4.34,34.07,4.34,4.98,43.39
16,"ours1.s1",5.09,6.2,8.16,8.51,4.32,32.28,4.32,0,35.87
16,"ours1.s2",0.95,1.8,1.61,1.67,0.56,6.58,0.56,0,8.15
16,"ours1.total",6.04,8,9.77,10.18,4.88,38.86,4.88,4.7,44.02
16,"ours2.s1",5.25,6.52,8.23,8.51,4.31,32.81,4.31,0,36.73
16,"ours2.s2",0.73,1.52,1.5,1.62,0.55,5.92,0.55,0,7.42
16,"ours2.total",5.98,8.04,9.73,10.12,4.86,38.74,4.86,4.74,44.15
16,"ours3.s1",5.19,6.39,8.13,8.56,4.52,32.78,4.52,0,36.62
16,"ours3.s2",0,0,0,0,0,0,0,0,0
16,"ours3.total",5.19,6.39,8.13,8.56,4.52,32.78,4.52,4.73,36.62
16,"titeet",3.9,5.1,7.4,9.9,3.6,29.9,3.6,4.6,35.73
16,"tite12",4.1,4.8,5.5,7.9,4.8,27.1,4.8,4.4,31.75
