"setting.idx","method","Dose 1","Dose 2","Dose 3","Dose 4","Dose 5","early.stop"
91,"MTD.ours2",34.68,44.12,15.4,3.62,1,1.18
91,"OBD.ours2",71.72,21.14,4.4,0.9,0.2,
91,"MTD.ours3",34.34,43.32,16.12,4.08,0.92,1.22
91,"OBD.ours3",71.06,21.38,4.64,1.04,0.08,
91,"MTD.titeet",36.2,45.3,13.5,3.2,0.6,1.3
91,"OBD.titeet",61.1,24.2,9.8,3,0.7,
91,"MTD.tite12",8.8,28.8,34.2,16.4,11.3,0.46
91,"OBD.tite12",53.6,28,10.9,5.2,1.9,
91,"MTD.bfet",,,,,,1.5
91,"OBD.bfet",69,22,5.8,1.4,0.3,
161,"MTD.ours0",36.82,45.54,13.64,2.58,0.36,1.06
161,"OBD.ours0",72.82,21.48,3.46,0.48,0.06,
161,"MTD.bf",35.72,46.14,13.88,2.72,0.26,1.28
161,"OBD.bf",70.94,21.94,4.68,0.72,0.06,
161,"MTD.ours1",35.96,44.5,14.54,3.02,0.72,1.26
161,"OBD.ours1",72.28,21.08,3.96,0.74,0.06,
161,"MTD.ours2",35.7,44.68,14.9,3.36,0.54,0.82
161,"OBD.ours2",73.64,20.38,3.88,0.68,0.02,
161,"MTD.ours3",35.32,43.78,15.5,3.5,0.74,1.16
161,"OBD.ours3",71.48,21,4.72,0.88,0.12,
161,"MTD.titeet",34.4,46.7,14.4,3.1,0.5,1.3
161,"OBD.titeet",59.9,25.4,9.7,3,0.6,
161,"MTD.tite12",8.6,28,34.5,16.4,11.8,0.7
161,"OBD.tite12",51.6,27.8,13,5.3,1.6,
161,"MTD.bfet",,,,,,2.2
161,"OBD.bfet",69.4,22.7,4.7,1,0.1,
77,"MTD.ours0",3.18,33.78,44.78,14.68,3.54,0.04
77,"OBD.ours0",53.64,30.6,12.78,2.48,0.28,
77,"MTD.bf",2.48,34.64,44.38,15.08,3.42,0
77,"OBD.bf",51.24,31.56,13.52,3.16,0.5,
77,"MTD.ours1",3.2,32.14,43.92,16.62,4.12,0
77,"OBD.ours1",52.92,30.28,13.16,2.98,0.5,
77,"MTD.ours2",3.36,33.26,42.36,16.8,4.22,0
77,"OBD.ours2",53.28,29.88,13.24,3.24,0.3,
77,"MTD.ours3",2.7,33.04,42.44,16.96,4.86,0
77,"OBD.ours3",52.2,30.28,12.94,3.78,0.6,
77,"MTD.titeet",11.6,41,35.4,9.8,2.2,0.1
77,"OBD.titeet",52,27.8,13.7,4.9,1.4,
77,"MTD.tite12",0.7,11.6,39.3,26.9,21.3,0.1
77,"OBD.tite12",45.3,28.1,16.5,7.1,3,
77,"MTD.bfet",,,,,,0.3
77,"OBD.bfet",50.7,30.8,13.8,3.7,0.7,
7,"MTD.ours0",3.44,32.7,43,16.62,4.24,0
7,"OBD.ours0",52.92,31.12,12.3,2.98,0.6,
7,"MTD.bf",2.58,33.6,43.8,16.24,3.78,0
7,"OBD.bf",52,30.4,13.88,3.12,0.58,
7,"MTD.ours1",3.24,31.22,44.02,16.64,4.88,0
7,"OBD.ours1",53.18,30.06,13.28,2.9,0.5,
7,"MTD.ours2",2.68,33.36,41.58,17.14,5.24,0
7,"OBD.ours2",52.66,30.38,12.86,3.28,0.7,
7,"MTD.ours3",2.64,32.64,42.86,17.1,4.76,0
7,"OBD.ours3",55.1,28.8,12.06,3.34,0.64,
7,"MTD.titeet",11.8,39.9,36.7,10,1.5,0
7,"OBD.titeet",52,26.4,14.4,5.8,1.4,
7,"MTD.tite12",0.8,12.1,38.8,26.5,21.7,0.1
7,"OBD.tite12",45.1,28.7,16.3,7.2,2.6,
7,"MTD.bfet",,,,,,0.2
7,"OBD.bfet",52,29.3,13.6,4.3,0.6,
46,"MTD.ours0",0.08,2.26,18.86,53.06,25.74,0
46,"OBD.ours0",4.84,12.4,19.7,52.12,8.92,
46,"MTD.bf",0.14,2.52,17.7,55.98,23.66,0
46,"OBD.bf",9.96,13.86,20.1,46.6,8.46,
46,"MTD.ours1",0.02,1.96,18.78,54.82,24.42,0
46,"OBD.ours1",6.48,14.94,20.56,47.84,7.9,
46,"MTD.ours2",0.1,2.38,20.32,51.8,25.4,0
46,"OBD.ours2",5.78,13.92,20.88,48.3,8.26,
46,"MTD.ours3",0.12,2.58,18.16,53.52,25.62,0
46,"OBD.ours3",6.5,17.1,21.96,43.66,8.18,
46,"MTD.titeet",0,1.5,18.4,59.6,20.4,0.3
46,"OBD.titeet",11.1,14,15.5,44.3,14.8,
46,"MTD.tite12",0,0.7,7.5,31.5,60,0.32
46,"OBD.tite12",10.5,14.2,15.7,42.6,16.7,
46,"MTD.bfet",,,,,,0.6
46,"OBD.bfet",8,12.6,16.6,51.5,10.5,
47,"MTD.ours0",2.94,33.34,44.12,16.14,3.42,0.04
47,"OBD.ours0",52.76,31.46,12.86,2.52,0.34,
47,"MTD.bf",2.58,33.86,43.64,16.16,3.76,0
47,"OBD.bf",51.76,30.5,13.84,3.32,0.54,
47,"MTD.ours1",2.86,32.2,43.6,17.54,3.76,0.04
47,"OBD.ours1",53.48,30.96,12.12,2.82,0.52,
47,"MTD.ours2",3.26,32.28,44.26,15.86,4.32,0.02
47,"OBD.ours2",53.7,30.08,13.24,2.4,0.44,
47,"MTD.ours3",2.62,32.62,42.56,17.48,4.72,0
47,"OBD.ours3",52.18,30.12,12.78,4.08,0.68,
47,"MTD.titeet",12.8,40.4,34.5,10.4,1.8,0.1
47,"OBD.titeet",51.9,27.5,14.6,4.5,1.4,
47,"MTD.tite12",0.6,12.1,40,25.2,22.1,0.02
47,"OBD.tite12",45.9,27.5,16.4,7.1,3.1,
47,"MTD.bfet",,,,,,0.2
47,"OBD.bfet",50.4,30.6,14.1,3.9,0.8,
22,"MTD.ours0",3.4,33.06,45.3,14.52,3.72,0
22,"OBD.ours0",16.5,56.56,20.98,4.14,0.7,
22,"MTD.bf",2.64,34.3,44.2,15.4,3.46,0
22,"OBD.bf",16.14,57.04,21.38,4.16,0.7,
22,"MTD.ours1",2.9,32.56,44.06,16.18,4.28,0.02
22,"OBD.ours1",17.04,55.4,21.5,4.16,1,
22,"MTD.ours2",2.92,33.68,43.72,15.46,4.22,0
22,"OBD.ours2",16.54,56.92,20.88,4.34,0.48,
22,"MTD.ours3",2.72,33.76,42.58,16.46,4.48,0
22,"OBD.ours3",18.3,53.68,21.28,5,0.86,
22,"MTD.titeet",2,41.1,40.8,13.6,2.6,1.4
22,"OBD.titeet",22,45.7,21,8,2,
22,"MTD.tite12",0.3,11.8,30.5,29.6,27.6,0.22
22,"OBD.tite12",19.1,43.8,23.2,9.8,3.8,
22,"MTD.bfet",,,,,,1
22,"OBD.bfet",16.5,53.3,22.9,5.5,0.9,
56,"MTD.ours0",0.06,2.14,18.48,54.68,24.62,0.02
56,"OBD.ours0",4.64,12.32,20.52,52.04,8.24,
56,"MTD.bf",0.14,2.68,18.14,55.26,23.78,0
56,"OBD.bf",8.78,12.78,19.86,48.66,8.86,
56,"MTD.ours1",0.08,2.46,18.42,55.32,23.72,0
56,"OBD.ours1",4.9,13.08,20.2,51,8.16,
56,"MTD.ours2",0.18,2.14,20.12,53.18,24.38,0
56,"OBD.ours2",5.66,12.92,19.72,51.12,8.1,
56,"MTD.ours3",0.14,2.5,18.2,53.38,25.78,0
56,"OBD.ours3",4.9,14.2,21.36,47.74,9.1,
56,"MTD.titeet",0.1,1.7,19.1,59.3,19.7,0.4
56,"OBD.titeet",12.2,15.8,15.5,41.9,14.3,
56,"MTD.tite12",0,0.9,7.1,32.6,58.9,0.48
56,"OBD.tite12",11,13.7,15.9,43,16,
56,"MTD.bfet",,,,,,0.7
56,"OBD.bfet",8.3,11.6,16.6,52.1,10.8,
76,"MTD.ours0",0.12,2.56,17.34,55.28,24.7,0
76,"OBD.ours0",4.3,12.26,20.38,52.48,8.14,
76,"MTD.bf",0.14,2.62,18,55.3,23.94,0
76,"OBD.bf",8.98,12.8,19.7,49.14,8.36,
76,"MTD.ours1",0.22,2.5,19,52.42,25.86,0
76,"OBD.ours1",6.34,13.96,20.72,47.84,8.72,
76,"MTD.ours2",0.12,2.52,19.36,52.92,25.08,0
76,"OBD.ours2",6.12,13.58,20.24,49.16,8.36,
76,"MTD.ours3",0.16,2.44,17.98,54.32,25.1,0
76,"OBD.ours3",6.14,16.94,22.38,43.46,8.48,
76,"MTD.titeet",0.1,1.8,18.3,59.8,20,0.4
76,"OBD.titeet",11.5,15.1,15.8,42.7,14.5,
76,"MTD.tite12",0,0.8,7,33.3,58.5,0.36
76,"OBD.tite12",9.8,13.8,15.6,43.7,16.7,
76,"MTD.bfet",,,,,,0.7
76,"OBD.bfet",8.2,13,16.8,51.1,10.2,
16,"MTD.ours0",0.08,2.32,18.98,52.64,25.98,0
16,"OBD.ours0",4.64,12.52,20.38,51.38,8.74,
16,"MTD.bf",0.14,2.52,17.64,56.02,23.68,0
16,"OBD.bf",9.84,13.84,20.16,46.72,8.42,
16,"MTD.ours1",0.16,2.06,19.46,53.92,24.4,0
16,"OBD.ours1",6.12,14.76,21.24,48.02,7.4,
16,"MTD.ours2",0.04,2.62,19.48,52.48,25.38,0
16,"OBD.ours2",5.68,15.08,21.02,47.08,8.5,
16,"MTD.ours3",0.12,2.58,18.12,53.42,25.76,0
16,"OBD.ours3",6.54,16.9,21.98,43.68,8.32,
16,"MTD.titeet",0.1,1.6,18.2,60.1,20,0.2
16,"OBD.titeet",11.6,15.1,16,42,15.1,
16,"MTD.tite12",0,0.6,7.5,32.4,59.2,0.4
16,"OBD.tite12",11.2,14.6,15.3,42.8,15.7,
16,"MTD.bfet",,,,,,0.6
16,"OBD.bfet",8.2,12.4,16.6,51.4,10.8,
171,"MTD.ours0",37.02,45.32,13.52,2.54,0.62,0.98
171,"OBD.ours0",73.28,21.06,3.56,0.42,0.08,
171,"MTD.bf",35.74,46.6,13.3,2.68,0.36,1.32
171,"OBD.bf",71.36,22.12,4.16,0.68,0.02,
171,"MTD.ours1",35.6,45.28,14.28,3.14,0.44,1.26
171,"OBD.ours1",71.98,22.3,3.38,0.62,0.02,
171,"MTD.ours2",35.86,44.84,14.78,2.58,0.42,1.52
171,"OBD.ours2",72.72,20.92,3.84,0.5,0.04,
171,"MTD.ours3",35.64,45.22,14.02,3.3,0.54,1.28
171,"OBD.ours3",72.1,20.62,4.34,0.92,0.1,
171,"MTD.titeet",34.9,46.7,14.1,3,0.6,1.1
171,"OBD.titeet",59.8,26,9.3,3.3,0.5,
171,"MTD.tite12",8.8,28.4,32.8,17.3,12,0.72
171,"OBD.tite12",52.2,27.9,12.3,5.2,1.7,
171,"MTD.bfet",,,,,,1.6
171,"OBD.bfet",70.3,22.4,5,0.7,0.1,
101,"MTD.ours0",36,44.7,14.64,2.48,0.6,1.58
101,"OBD.ours0",72.26,21.5,3.5,0.48,0.1,
101,"MTD.bf",35.5,46.38,13.66,2.64,0.58,1.24
101,"OBD.bf",71.74,21.6,4.1,0.8,0.18,
101,"MTD.ours1",35.06,44.88,15.44,3.04,0.62,0.96
101,"OBD.ours1",72.72,21.4,3.78,0.66,0.08,
101,"MTD.ours2",35.68,43.84,15.3,3.38,0.58,1.22
101,"OBD.ours2",72.3,20.9,3.94,0.82,0.12,
101,"MTD.ours3",35.1,44,15.5,3.46,0.82,1.12
101,"OBD.ours3",71.38,20.86,4.84,1,0.12,
101,"MTD.titeet",35.5,45.8,14.5,3,0.5,0.9
101,"OBD.titeet",60.8,24.5,10.4,2.7,0.6,
101,"MTD.tite12",8.9,27,33.9,17.7,11.9,0.68
101,"OBD.tite12",52.6,28.5,11.4,5.1,1.7,
101,"MTD.bfet",,,,,,1.2
101,"OBD.bfet",68.8,23.8,5,1,0.2,
111,"MTD.ours0",36.9,45.58,13.68,2.34,0.52,0.98
111,"OBD.ours0",72.96,21.4,3.56,0.38,0.12,
111,"MTD.bf",35.78,46.48,13.36,2.7,0.36,1.32
111,"OBD.bf",71.36,22.14,4.14,0.68,0.02,
111,"MTD.ours1",35.2,46.24,14.28,2.68,0.44,1.16
111,"OBD.ours1",71.78,22.22,3.68,0.66,0.02,
111,"MTD.ours2",36.18,45.48,13.82,2.88,0.48,1.16
111,"OBD.ours2",73.4,21.08,3.36,0.48,0.02,
111,"MTD.ours3",35.62,45.54,13.72,3.36,0.5,1.26
111,"OBD.ours3",71.9,20.96,4.14,0.94,0.16,
111,"MTD.titeet",36.5,45.1,14,3.1,0.7,0.9
111,"OBD.titeet",59.8,26.4,9.3,3,0.6,
111,"MTD.tite12",8.7,29.5,32.6,17.1,11.8,0.3
111,"OBD.tite12",54.2,27.5,11.4,4.8,1.7,
111,"MTD.bfet",,,,,,0.9
111,"OBD.bfet",68.9,23.7,5.5,0.8,0.1,
6,"MTD.ours0",0.08,2.62,18.24,53.18,25.88,0
6,"OBD.ours0",5.4,12.8,20.62,50.18,8.76,
6,"MTD.bf",0.14,2.44,18.18,53.88,25.36,0
6,"OBD.bf",11,15.32,20.76,43.54,8.38,
6,"MTD.ours1",0.2,2,18.12,52.64,27.04,0
6,"OBD.ours1",8.46,16.9,19.66,44.7,8.6,
6,"MTD.ours2",0.12,2.12,19.62,52.2,25.94,0
6,"OBD.ours2",7.96,16.22,20.16,45.32,7.96,
6,"MTD.ours3",0.1,2.42,19.26,52.18,26.04,0
6,"OBD.ours3",11.02,20.84,21.3,37.26,7.28,
6,"MTD.titeet",0,1.5,19,59.2,20.3,0.2
6,"OBD.titeet",11.3,15.8,15,42.9,14.8,
6,"MTD.tite12",0,0.4,7.8,33.3,58.2,0.28
6,"OBD.tite12",11.2,14.2,15.5,42.5,16.3,
6,"MTD.bfet",,,,,,0.7
6,"OBD.bfet",8.2,11.5,17.2,51.1,11.4,
141,"MTD.ours0",37.28,45.36,13.52,2.4,0.48,0.96
141,"OBD.ours0",73.06,21.44,3.52,0.34,0.1,
141,"MTD.bf",35.78,46.46,13.38,2.7,0.36,1.32
141,"OBD.bf",71.32,22.18,4.14,0.68,0.02,
141,"MTD.ours1",35.52,45.14,14.66,2.96,0.36,1.36
141,"OBD.ours1",72.48,21.38,3.52,0.6,0.06,
141,"MTD.ours2",35.56,45.44,14.14,3.02,0.48,1.36
141,"OBD.ours2",72.6,21.54,3.42,0.6,0.06,
141,"MTD.ours3",35.62,45.68,13.72,3.24,0.48,1.26
141,"OBD.ours3",72.24,20.92,3.96,0.88,0.1,
141,"MTD.titeet",35.8,46.1,13.8,3.3,0.5,0.7
141,"OBD.titeet",59.2,25.9,10.5,3.2,0.5,
141,"MTD.tite12",8.6,28.3,33.4,16.5,12.7,0.56
141,"OBD.tite12",52.3,28.4,11.2,5.7,1.9,
141,"MTD.bfet",,,,,,1.2
141,"OBD.bfet",69.6,23.1,5.3,0.8,0.1,
121,"MTD.ours0",36.28,44.78,14.48,2.76,0.5,1.2
121,"OBD.ours0",72.54,21.22,3.88,0.54,0.14,
121,"MTD.bf",35.96,44.74,14.68,2.8,0.58,1.24
121,"OBD.bf",71.62,21.78,4.28,0.66,0.1,
121,"MTD.ours1",35.06,43.34,16.14,3.58,0.8,1.08
121,"OBD.ours1",71.98,21.68,3.86,0.78,0.08,
121,"MTD.ours2",34.26,43.28,16.76,4.1,0.64,0.96
121,"OBD.ours2",71.94,20.82,4.9,0.96,0.14,
121,"MTD.ours3",34.52,43.78,15.7,3.98,0.82,1.2
121,"OBD.ours3",72.04,20.84,4.28,0.96,0.12,
121,"MTD.titeet",35.3,46,14.1,3.1,0.4,1.4
121,"OBD.titeet",59.2,26.4,10,2.7,0.4,
121,"MTD.tite12",9.3,29,33.6,16.5,10.9,0.6
121,"OBD.tite12",54.2,27.9,11.5,4.2,1.5,
121,"MTD.bfet",,,,,,1.9
121,"OBD.bfet",69.5,21.4,5.7,1.3,0.3,
3,"MTD.ours0",0.12,2.08,22.84,54.02,20.94,0
3,"OBD.ours0",2.32,6.06,62.94,23.44,4.62,
3,"MTD.bf",0.14,2.48,22.74,53.74,20.9,0
3,"OBD.bf",5.2,9.1,57.98,22.3,4.66,
3,"MTD.ours1",0.16,2.06,22.86,52.7,22.22,0
3,"OBD.ours1",4.6,8.64,59.26,22.78,3.9,
3,"MTD.ours2",0.16,2.48,23.08,52.8,21.48,0
3,"OBD.ours2",4.24,8.38,60.06,21.7,4.78,
3,"MTD.ours3",0.1,2.4,22.68,53.14,21.68,0
3,"OBD.ours3",7.14,13.76,53.7,20.4,4.1,
3,"MTD.titeet",0.1,1.7,34.5,49.6,14.2,0.2
3,"OBD.titeet",7.5,11.3,49.5,23.4,8,
3,"MTD.tite12",0,0.7,9.6,30.6,59,0.14
3,"OBD.tite12",7.1,8.5,49.7,24.7,9.9,
3,"MTD.bfet",,,,,,0.7
3,"OBD.bfet",4.4,6.5,57.2,25.6,5.6,
14,"MTD.ours0",0,0.32,2.72,26.22,70.74,0
14,"OBD.ours0",1.52,5.56,10.7,58.52,23.32,
14,"MTD.bf",0,0.3,2.92,26.82,69.96,0
14,"OBD.bf",4.6,8.68,12.3,52.98,21.28,
14,"MTD.ours1",0.02,0.36,2.82,26.96,69.84,0
14,"OBD.ours1",2.66,8.04,12,56.2,20.84,
14,"MTD.ours2",0,0.2,2.96,27.3,69.54,0
14,"OBD.ours2",2.42,7.54,12.06,56.82,20.82,
14,"MTD.ours3",0,0.28,3.18,26.22,70.32,0
14,"OBD.ours3",3.72,9.5,15.82,50.54,19.88,
14,"MTD.titeet",0,0.3,2.7,39.1,58,0.1
14,"OBD.titeet",8.9,13.6,14.1,41.6,21.8,
14,"MTD.tite12",0,0.1,1.6,12.3,85.9,0.12
14,"OBD.tite12",7.2,10.5,12.3,48.2,21.6,
14,"MTD.bfet",,,,,,0.1
14,"OBD.bfet",3.6,7.2,11.3,56.1,21.6,
34,"MTD.ours0",0.02,0.28,3.42,27.6,68.68,0
34,"OBD.ours0",1.86,6.04,11.98,57.46,22.28,
34,"MTD.bf",0,0.34,2.94,26.04,70.68,0
34,"OBD.bf",4.62,8.98,12.54,53.04,20.66,
34,"MTD.ours1",0,0.38,2.94,27.94,68.74,0
34,"OBD.ours1",4.08,8.94,13.96,54.52,18.24,
34,"MTD.ours2",0,0.28,3.16,26.84,69.72,0
34,"OBD.ours2",3.9,9,13.04,54.56,19.2,
34,"MTD.ours3",0,0.3,3.2,26.86,69.64,0
34,"OBD.ours3",6.26,13.44,17.78,46.26,15.98,
34,"MTD.titeet",0,0.2,3.1,39.8,57,0
34,"OBD.titeet",8.1,12.7,13.8,43.7,21.6,
34,"MTD.tite12",0,0.1,1.6,12,86.3,0.06
34,"OBD.tite12",6.1,10.1,13.1,48.7,22,
34,"MTD.bfet",,,,,,0.1
34,"OBD.bfet",4.5,8.4,13.9,54.4,18.7,
82,"MTD.ours0",3.68,33.88,43.4,15.3,3.74,0
82,"OBD.ours0",16.88,57.2,20.54,3.78,0.64,
82,"MTD.bf",2.64,34.4,44.32,15.26,3.38,0
82,"OBD.bf",16.06,57.2,21.32,4.12,0.72,
82,"MTD.ours1",2.82,32.64,43.44,16.52,4.54,0.04
82,"OBD.ours1",17.06,55.5,21.62,4.22,0.72,
82,"MTD.ours2",3.26,32.96,43.7,16.4,3.6,0.08
82,"OBD.ours2",17.86,56.08,20.32,4.24,0.46,
82,"MTD.ours3",2.72,33.68,42.7,16.48,4.42,0
82,"OBD.ours3",18.16,54.08,21.16,4.9,0.8,
82,"MTD.titeet",2.8,39.8,41.7,13,2.7,1.5
82,"OBD.titeet",21.1,44.4,22.7,7.9,2.4,
82,"MTD.tite12",0.4,11.9,30.7,29.1,27.5,0.34
82,"OBD.tite12",17.9,43.2,23.9,10.5,4.1,
82,"MTD.bfet",,,,,,1.2
82,"OBD.bfet",17.4,52.9,22.2,5.5,0.8,
74,"MTD.ours0",0.02,0.3,3.12,27.56,69,0
74,"OBD.ours0",2.06,5.58,11.22,59.66,21.14,
74,"MTD.bf",0,0.28,2.9,27.52,69.3,0
74,"OBD.bf",3.66,7.08,11.7,55.78,21.62,
74,"MTD.ours1",0.04,0.36,2.9,26.7,70,0
74,"OBD.ours1",2.7,7.88,12.26,56.76,20.04,
74,"MTD.ours2",0.02,0.38,2.88,27.12,69.6,0
74,"OBD.ours2",2.72,7.56,11.58,57.42,20.32,
74,"MTD.ours3",0,0.24,3.08,26.44,70.24,0
74,"OBD.ours3",3.18,9.72,15.82,50.82,19.98,
74,"MTD.titeet",0,0.2,3,40.1,56.7,0.1
74,"OBD.titeet",8.4,12,14.2,44.7,20.6,
74,"MTD.tite12",0,0.2,1.6,11.3,86.8,0.02
74,"OBD.tite12",6.9,9.1,12.7,48.2,23.1,
74,"MTD.bfet",,,,,,0.1
74,"OBD.bfet",3.7,7.5,12.3,56.7,19.6,
57,"MTD.ours0",2.66,35.06,43.48,14.84,3.94,0.02
57,"OBD.ours0",54.24,30,12.48,2.76,0.44,
57,"MTD.bf",2.52,34.9,44.22,15.04,3.32,0
57,"OBD.bf",50.8,31.76,13.86,2.96,0.56,
57,"MTD.ours1",3.08,33.32,43.2,15.94,4.42,0.04
57,"OBD.ours1",53.32,30.32,12.68,3.06,0.48,
57,"MTD.ours2",2.86,34.42,42.06,16.06,4.6,0
57,"OBD.ours2",53.84,29.72,12.88,2.98,0.52,
57,"MTD.ours3",2.56,33.88,42.6,16.46,4.5,0
57,"OBD.ours3",52.2,29.82,13.42,3.64,0.74,
57,"MTD.titeet",11.4,40.3,34.4,11.9,2,0
57,"OBD.titeet",50.7,28,14.3,5.6,1.4,
57,"MTD.tite12",1,11.7,38.8,26.5,21.9,0.14
57,"OBD.tite12",45.7,28.2,15.8,7.4,2.8,
57,"MTD.bfet",,,,,,0.2
57,"OBD.bfet",50.3,31,14,3.8,0.7,
131,"MTD.ours0",36.48,45.1,13.7,2.6,0.5,1.62
131,"OBD.ours0",71.84,21.58,3.64,0.6,0.08,
131,"MTD.bf",35.58,46.42,13.6,2.6,0.56,1.24
131,"OBD.bf",71.8,21.62,4.02,0.78,0.18,
131,"MTD.ours1",34.82,44.34,15.26,3.74,0.74,1.1
131,"OBD.ours1",71.82,21.34,4.44,0.62,0.14,
131,"MTD.ours2",35.08,44.62,15.66,2.84,0.58,1.22
131,"OBD.ours2",71.36,21.94,4.28,0.4,0.2,
131,"MTD.ours3",35.06,44.18,15.32,3.58,0.74,1.12
131,"OBD.ours3",71.32,20.86,4.88,1.04,0.12,
131,"MTD.titeet",36.5,44.8,14.3,3.2,0.5,1.2
131,"OBD.titeet",60.5,25.2,9.7,2.7,0.6,
131,"MTD.tite12",8.3,29.1,32.7,17.1,12.3,0.54
131,"OBD.tite12",51.1,29.2,11.9,5.6,1.6,
131,"MTD.bfet",,,,,,1.5
131,"OBD.bfet",69.4,23.1,4.7,1.1,0.1,
67,"MTD.ours0",2.94,33.44,42.9,16.64,4.06,0.02
67,"OBD.ours0",54.38,29.5,12.78,2.74,0.44,
67,"MTD.bf",2.52,34.58,44.06,15.34,3.5,0
67,"OBD.bf",51.04,31.26,13.7,3.42,0.56,
67,"MTD.ours1",3.08,32.54,43.36,16.18,4.8,0.04
67,"OBD.ours1",53.6,30.4,12.74,2.58,0.56,
67,"MTD.ours2",2.9,31.02,43.9,17.04,5.12,0.02
67,"OBD.ours2",52.66,31.24,12.58,2.84,0.64,
67,"MTD.ours3",2.84,32.94,42.1,17.48,4.64,0
67,"OBD.ours3",54.86,29.02,12.2,3.34,0.48,
67,"MTD.titeet",11.1,41.4,36.2,9.6,1.7,0.1
67,"OBD.titeet",51.4,28,14.1,5.2,1.3,
67,"MTD.tite12",0.6,12.2,40.3,25.7,21.1,0.04
67,"OBD.tite12",45.1,29.1,16,7.3,2.4,
67,"MTD.bfet",,,,,,0.3
67,"OBD.bfet",52.7,29.5,12.6,4.3,0.6,
86,"MTD.ours0",0.08,2.56,17.66,55.2,24.5,0
86,"OBD.ours0",5,11.92,19.46,53.04,7.84,
86,"MTD.bf",0.14,2.68,18,55.5,23.68,0
86,"OBD.bf",8.68,12.78,19.96,48.76,8.76,
86,"MTD.ours1",0.12,2.12,18.56,53.82,25.38,0
86,"OBD.ours1",4.4,12.72,20.8,51.26,8.3,
86,"MTD.ours2",0.16,2.66,19.4,54.18,23.6,0
86,"OBD.ours2",5.4,12.28,20.54,50.42,8.32,
86,"MTD.ours3",0.14,2.48,18.3,53.16,25.92,0
86,"OBD.ours3",4.9,14.18,21.68,47.38,9.14,
86,"MTD.titeet",0.1,1.6,20,58.4,19.9,0.4
86,"OBD.titeet",11.4,15.5,15.6,42,15,
86,"MTD.tite12",0,0.9,8.3,31.5,58.8,0.46
86,"OBD.tite12",10.7,13.8,16.1,41.9,17,
86,"MTD.bfet",,,,,,0.7
86,"OBD.bfet",8.4,11.7,16.8,51.9,10.5,
36,"MTD.ours0",0.06,2.7,19.04,52.96,25.24,0
36,"OBD.ours0",5.32,12.6,20.02,50.7,9.08,
36,"MTD.bf",0.14,2.52,18.2,54.32,24.82,0
36,"OBD.bf",10.02,13.36,20.3,46.24,9.04,
36,"MTD.ours1",0.1,2.58,19.6,52.64,25.08,0
36,"OBD.ours1",8.88,17.52,20.34,43.26,8,
36,"MTD.ours2",0.12,2.56,19.06,52.32,25.94,0
36,"OBD.ours2",7.06,16.42,20.7,45.6,8.12,
36,"MTD.ours3",0.12,2.44,18.9,51.94,26.6,0
36,"OBD.ours3",10.06,20.42,21.26,38.1,7.74,
36,"MTD.titeet",0,1.7,19.8,60.3,18.1,0.2
36,"OBD.titeet",11.6,15,15.7,43.2,14.3,
36,"MTD.tite12",0,0.9,7.4,32.4,59,0.24
36,"OBD.tite12",10.2,13.2,15,44.1,17.2,
36,"MTD.bfet",,,,,,0.7
36,"OBD.bfet",8.3,11.5,17.4,51.3,10.8,
26,"MTD.ours0",0.08,2.02,19.32,54.5,24.08,0
26,"OBD.ours0",5.26,12.28,20.8,51.52,7.86,
26,"MTD.bf",0.14,2.68,18.12,55.28,23.78,0
26,"OBD.bf",8.78,12.78,19.86,48.64,8.88,
26,"MTD.ours1",0.14,2.52,19.06,53.44,24.84,0
26,"OBD.ours1",5.22,13.06,20.1,50.58,8.34,
26,"MTD.ours2",0.12,2.4,17.12,55.68,24.68,0
26,"OBD.ours2",5.48,12.44,19.84,51.16,9.16,
26,"MTD.ours3",0.14,2.52,18.4,53.38,25.56,0
26,"OBD.ours3",4.86,14.66,21.56,47.1,9.14,
26,"MTD.titeet",0.1,1.6,18.9,58.3,21.1,0.3
26,"OBD.titeet",12.4,15.5,14.1,42.6,15.2,
26,"MTD.tite12",0,0.9,7.8,31.3,59.6,0.28
26,"OBD.tite12",11.3,14.9,15,41.2,17.4,
26,"MTD.bfet",,,,,,0.7
26,"OBD.bfet",8,11.2,16.7,52,11.4,
151,"MTD.ours0",37,44.54,13.94,2.84,0.32,1.36
151,"OBD.ours0",73.12,20.74,3.68,0.54,0.02,
151,"MTD.bf",35.94,45.16,14.32,2.96,0.4,1.22
151,"OBD.bf",71.36,21.78,4.54,0.68,0.06,
151,"MTD.ours1",34.24,44.94,15.66,3.34,0.68,1.14
151,"OBD.ours1",71.58,21.74,4.3,0.7,0.16,
151,"MTD.ours2",34.68,45.16,14.64,3.6,0.68,1.24
151,"OBD.ours2",71.58,21.62,4.22,0.7,0.08,
151,"MTD.ours3",34.36,44.02,15.68,4.1,0.58,1.26
151,"OBD.ours3",71.52,20.92,4.54,1.08,0.08,
151,"MTD.titeet",36.7,45.1,13.4,3.2,0.5,1.5
151,"OBD.titeet",60.8,25.3,9.3,2.8,0.3,
151,"MTD.tite12",9.5,28.7,34.1,15.7,11.7,0.44
151,"OBD.tite12",53.8,27.3,12.2,4.8,1.4,
151,"MTD.bfet",,,,,,2.8
151,"OBD.bfet",69.3,20.8,5.6,1.3,0.2,
17,"MTD.ours0",2.82,33.66,44.14,15.48,3.88,0.02
